Extract Name	Comment [TCGA Barcode]	Comment [is tumor]	Material Type	Annotation REF	Comment [TCGA Genome Reference]	Protocol REF	Parameter Value [Vendor]	Parameter Value [Catalog Name]	Parameter Value [Catalog Number]	Protocol REF	Comment [Derived Data File REF]	Comment [TCGA CGHub ID]	Comment [TCGA Include for Analysis]	Protocol REF	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
2a512bd0-059f-4dcc-846e-fa6dc043c5d1	TCGA-CU-A3YL-01A-11D-A22Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-CU-A3YL-01A-11D-A22Z-08.7.bam	57f06b5b-2d73-44e8-96d0-e728eeb620a2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-CU-A3YL.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2a512bd0-059f-4dcc-846e-fa6dc043c5d1	TCGA-CU-A3YL-01A-11D-A22Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-CU-A3YL-01A-11D-A22Z-08.7.bam	57f06b5b-2d73-44e8-96d0-e728eeb620a2	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-CU-A3YL.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6fcca0b3-932e-4e46-b6cc-7df28303c90a	TCGA-CU-A5W6-01A-11D-A289-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-CU-A5W6-01A-11D-A289-08.4.bam	b281c029-7de7-465b-8be0-719a16e6ff82	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-CU-A5W6.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6fcca0b3-932e-4e46-b6cc-7df28303c90a	TCGA-CU-A5W6-01A-11D-A289-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-CU-A5W6-01A-11D-A289-08.4.bam	b281c029-7de7-465b-8be0-719a16e6ff82	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-CU-A5W6.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
94bbb389-7eab-439d-a9eb-6463a56d4017	TCGA-CU-A72E-01A-12D-A339-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-CU-A72E-01A-12D-A339-08.1.bam	59f2a9bd-2ec5-4fcd-9e7b-8c337f35f217	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-CU-A72E.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
94bbb389-7eab-439d-a9eb-6463a56d4017	TCGA-CU-A72E-01A-12D-A339-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-CU-A72E-01A-12D-A339-08.1.bam	59f2a9bd-2ec5-4fcd-9e7b-8c337f35f217	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-CU-A72E.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2322f7cd-7d55-4a9f-b7f3-da3068089383	TCGA-DK-A1A3-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A3-01A-11D-A13W-08.3.bam	9008a6b5-03ec-4de6-8229-92575bb5f0cb	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A3.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2322f7cd-7d55-4a9f-b7f3-da3068089383	TCGA-DK-A1A3-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A3-01A-11D-A13W-08.3.bam	9008a6b5-03ec-4de6-8229-92575bb5f0cb	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A3.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
448fe471-3f4e-4dc8-a4e0-6f147dc93abe	TCGA-DK-A1A5-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A5-01A-11D-A13W-08.3.bam	3163ce6b-b4fa-4bfa-b9d8-f9a9f8cbe603	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A5.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
448fe471-3f4e-4dc8-a4e0-6f147dc93abe	TCGA-DK-A1A5-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A5-01A-11D-A13W-08.3.bam	3163ce6b-b4fa-4bfa-b9d8-f9a9f8cbe603	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A5.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
df8a913c-5160-4fc5-950d-7c890e24e820	TCGA-DK-A1A6-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A6-01A-11D-A13W-08.6.bam	9a9df54d-4b37-4f08-ba00-494c79f86677	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A6.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
df8a913c-5160-4fc5-950d-7c890e24e820	TCGA-DK-A1A6-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A6-01A-11D-A13W-08.6.bam	9a9df54d-4b37-4f08-ba00-494c79f86677	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A6.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1ca9ccad-2c41-4778-b8c5-fb3a12b39bb7	TCGA-DK-A1A6-06A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A6-06A-11D-A42E-08.2.bam	caab4e56-8682-4995-92b3-73be67bafd0b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A6-met.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1ca9ccad-2c41-4778-b8c5-fb3a12b39bb7	TCGA-DK-A1A6-06A-11D-A42E-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A6-06A-11D-A42E-08.2.bam	caab4e56-8682-4995-92b3-73be67bafd0b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A6-met.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
91f458e6-64b7-454d-a542-b0aa23638fd8	TCGA-DK-A1A7-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A7-01A-11D-A13W-08.3.bam	e5a3d8e8-d31b-42d6-b61e-06c7afbdfdf0	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A7.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
91f458e6-64b7-454d-a542-b0aa23638fd8	TCGA-DK-A1A7-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1A7-01A-11D-A13W-08.3.bam	e5a3d8e8-d31b-42d6-b61e-06c7afbdfdf0	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1A7.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
804ffa2e-158b-447d-945c-707684134c87	TCGA-DK-A1AA-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AA-01A-11D-A13W-08.3.bam	bc4045e9-5a30-47a5-8370-ceec23f2def3	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AA.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
804ffa2e-158b-447d-945c-707684134c87	TCGA-DK-A1AA-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AA-01A-11D-A13W-08.3.bam	bc4045e9-5a30-47a5-8370-ceec23f2def3	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AA.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
5f0fb2ba-0351-4ce0-8b74-31aa3deecae1	TCGA-DK-A1AB-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AB-01A-11D-A13W-08.3.bam	8612b9d7-a926-42b7-a8c9-6f5a1f3e68bf	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AB.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
5f0fb2ba-0351-4ce0-8b74-31aa3deecae1	TCGA-DK-A1AB-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AB-01A-11D-A13W-08.3.bam	8612b9d7-a926-42b7-a8c9-6f5a1f3e68bf	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AB.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a5dc17f5-abda-4534-b0f8-34b59ed4faa3	TCGA-DK-A1AC-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AC-01A-11D-A13W-08.3.bam	b94bfa3d-f9e1-47d2-83fb-4b99f01c9c34	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AC.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a5dc17f5-abda-4534-b0f8-34b59ed4faa3	TCGA-DK-A1AC-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AC-01A-11D-A13W-08.3.bam	b94bfa3d-f9e1-47d2-83fb-4b99f01c9c34	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AC.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
32398d56-8668-41b1-9c0b-c6aea6e3e787	TCGA-DK-A1AD-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AD-01A-11D-A13W-08.3.bam	0b580753-ed16-45d2-9cb7-a247a9203aba	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AD.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
32398d56-8668-41b1-9c0b-c6aea6e3e787	TCGA-DK-A1AD-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AD-01A-11D-A13W-08.3.bam	0b580753-ed16-45d2-9cb7-a247a9203aba	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AD.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
abd2d959-d5ed-4eb3-9759-67eb1aa23325	TCGA-DK-A1AE-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AE-01A-11D-A13W-08.6.bam	3e636d0b-1073-4178-88f0-f673c25e3abb	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AE.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
abd2d959-d5ed-4eb3-9759-67eb1aa23325	TCGA-DK-A1AE-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AE-01A-11D-A13W-08.6.bam	3e636d0b-1073-4178-88f0-f673c25e3abb	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AE.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
fbdcd7f9-1901-4e90-8e3c-71b05dc96da1	TCGA-DK-A1AF-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AF-01A-11D-A13W-08.3.bam	36f0bf4f-91ad-48f4-bf90-e5ca7378717c	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AF.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
fbdcd7f9-1901-4e90-8e3c-71b05dc96da1	TCGA-DK-A1AF-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AF-01A-11D-A13W-08.3.bam	36f0bf4f-91ad-48f4-bf90-e5ca7378717c	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AF.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
7d2a22eb-7344-4cba-ad7d-94c3f9ef3d7c	TCGA-DK-A1AG-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AG-01A-11D-A13W-08.7.bam	65e71a23-a050-4a0e-b576-15575130642e	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AG.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
7d2a22eb-7344-4cba-ad7d-94c3f9ef3d7c	TCGA-DK-A1AG-01A-11D-A13W-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A1AG-01A-11D-A13W-08.7.bam	65e71a23-a050-4a0e-b576-15575130642e	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A1AG.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a8f0d416-2102-43ea-9cf1-465c37f9642a	TCGA-DK-A2HX-01A-12D-A18F-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A2HX-01A-12D-A18F-08.1.bam	bb1e7ac2-78ee-442a-8ad4-02aa900e6567	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A2HX.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
a8f0d416-2102-43ea-9cf1-465c37f9642a	TCGA-DK-A2HX-01A-12D-A18F-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A2HX-01A-12D-A18F-08.1.bam	bb1e7ac2-78ee-442a-8ad4-02aa900e6567	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A2HX.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
f350676a-e308-42fe-8297-9d18ba7027b1	TCGA-DK-A2I1-01A-11D-A17V-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-DK-A2I1-01A-11D-A17V-08.1.bam	4d807d82-aa4d-4b3b-a49b-4b4ccf57c4d4	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-DK-A2I1.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
